candidate_id,batch_id,tahap_seleksi,start_date,end_date,status
C00704,B092,Tes English,2026-09-25,2026-09-26,Completed - Waiting Announcement
C00705,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00705,B091,Tes Akademik,2026-05-11,2026-05-12,Pass
C00705,B091,Tes TPA,2026-05-16,2026-05-17,Pass
C00705,B091,Tes English,2026-05-21,2026-05-22,Fail
C00706,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00706,B090,Tes Akademik,2026-01-16,2026-01-17,Pass
C00706,B090,Tes TPA,2026-01-22,2026-01-23,Pass
C00706,B090,Tes English,2026-01-30,2026-01-31,Pass
C00706,B090,Tes Kesehatan,2026-02-04,2026-02-05,Pass
C00706,B090,Wawancara HR,2026-02-11,2026-02-12,Pass
C00707,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00707,B092,Tes Akademik,2026-09-12,2026-09-13,Pass
C00707,B092,Tes TPA,2026-09-20,2026-09-21,Pass
C00707,B092,Tes English,2026-09-25,2026-09-26,Completed - Waiting Announcement
C00708,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00708,B091,Tes Akademik,2026-05-10,2026-05-11,Pass
C00708,B091,Tes TPA,2026-05-16,2026-05-17,Pass
C00708,B091,Tes English,2026-05-22,2026-05-23,Pass
C00708,B091,Tes Kesehatan,2026-05-27,2026-05-28,Pass
C00708,B091,Wawancara HR,2026-06-04,2026-06-05,Pass
C00709,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00709,B091,Tes Akademik,2026-05-10,2026-05-11,Pass
C00709,B091,Tes TPA,2026-05-15,2026-05-16,Pass
C00709,B091,Tes English,2026-05-22,2026-05-23,Pass
C00709,B091,Tes Kesehatan,2026-05-27,2026-05-28,Pass
C00709,B091,Wawancara HR,2026-06-02,2026-06-03,Pass
C00710,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00710,B091,Tes Akademik,2026-05-12,2026-05-13,Pass
C00710,B091,Tes TPA,2026-05-19,2026-05-20,Pass
C00710,B091,Tes English,2026-05-24,2026-05-25,Pass
C00710,B091,Tes Kesehatan,2026-06-01,2026-06-02,Pass
C00710,B091,Wawancara HR,2026-06-09,2026-06-10,Pass
C00711,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Fail
C00712,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C00713,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00713,B091,Tes Akademik,2026-05-12,2026-05-13,Pass
C00713,B091,Tes TPA,2026-05-19,2026-05-20,Pass
C00713,B091,Tes English,2026-05-24,2026-05-25,Pass
C00713,B091,Tes Kesehatan,2026-05-31,2026-06-01,Pass
C00713,B091,Wawancara HR,2026-06-08,2026-06-09,Pass
C00714,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00714,B090,Tes Akademik,2026-01-15,2026-01-16,Pass
C00714,B090,Tes TPA,2026-01-21,2026-01-22,Pass
C00714,B090,Tes English,2026-01-29,2026-01-30,Pass
C00714,B090,Tes Kesehatan,2026-02-05,2026-02-06,Pass
C00714,B090,Wawancara HR,2026-02-13,2026-02-14,Pass
C00715,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Fail
C00716,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00716,B091,Tes Akademik,2026-05-13,2026-05-14,Pass
C00716,B091,Tes TPA,2026-05-20,2026-05-21,Pass
C00716,B091,Tes English,2026-05-28,2026-05-29,Pass
C00716,B091,Tes Kesehatan,2026-06-02,2026-06-03,Fail
C00717,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00717,B091,Tes Akademik,2026-05-10,2026-05-11,Fail
C00718,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00718,B090,Tes Akademik,2026-01-18,2026-01-19,Pass
C00718,B090,Tes TPA,2026-01-24,2026-01-25,Pass
C00718,B090,Tes English,2026-01-30,2026-01-31,Pass
C00718,B090,Tes Kesehatan,2026-02-04,2026-02-05,Pass
C00718,B090,Wawancara HR,2026-02-12,2026-02-13,Fail
C00719,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00719,B090,Tes Akademik,2026-01-15,2026-01-16,Pass
C00719,B090,Tes TPA,2026-01-21,2026-01-22,Pass
C00719,B090,Tes English,2026-01-26,2026-01-27,Pass
C00719,B090,Tes Kesehatan,2026-01-31,2026-02-01,Pass
C00719,B090,Wawancara HR,2026-02-06,2026-02-07,Pass
C00720,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00720,B091,Tes Akademik,2026-05-13,2026-05-14,Pass
C00720,B091,Tes TPA,2026-05-19,2026-05-20,Pass
C00720,B091,Tes English,2026-05-25,2026-05-26,Pass
C00720,B091,Tes Kesehatan,2026-06-02,2026-06-03,Pass
C00720,B091,Wawancara HR,2026-06-08,2026-06-09,Pass
C00721,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00721,B092,Tes Akademik,2026-09-12,2026-09-13,Pass
C00721,B092,Tes TPA,2026-09-19,2026-09-20,Pass
C00721,B092,Tes English,2026-09-27,2026-09-28,Completed - Waiting Announcement
C00722,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00722,B091,Tes Akademik,2026-05-11,2026-05-12,Pass
C00722,B091,Tes TPA,2026-05-16,2026-05-17,Pass
C00722,B091,Tes English,2026-05-24,2026-05-25,Pass
C00722,B091,Tes Kesehatan,2026-05-29,2026-05-30,Pass
C00722,B091,Wawancara HR,2026-06-03,2026-06-04,Fail
C00723,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00723,B090,Tes Akademik,2026-01-17,2026-01-18,Pass
C00723,B090,Tes TPA,2026-01-25,2026-01-26,Pass
C00723,B090,Tes English,2026-01-31,2026-02-01,Fail
C00724,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00724,B091,Tes Akademik,2026-05-11,2026-05-12,Pass
C00724,B091,Tes TPA,2026-05-16,2026-05-17,Pass
C00724,B091,Tes English,2026-05-24,2026-05-25,Pass
C00724,B091,Tes Kesehatan,2026-05-29,2026-05-30,Pass
C00724,B091,Wawancara HR,2026-06-05,2026-06-06,Pass
C00725,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00725,B091,Tes Akademik,2026-05-10,2026-05-11,Pass
C00725,B091,Tes TPA,2026-05-16,2026-05-17,Pass
C00725,B091,Tes English,2026-05-22,2026-05-23,Fail
C00726,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00726,B091,Tes Akademik,2026-05-13,2026-05-14,Pass
C00726,B091,Tes TPA,2026-05-19,2026-05-20,Pass
C00726,B091,Tes English,2026-05-24,2026-05-25,Fail
C00727,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00727,B092,Tes Akademik,2026-09-12,2026-09-13,Pass
C00727,B092,Tes TPA,2026-09-20,2026-09-21,Pass
C00727,B092,Tes English,2026-09-25,2026-09-26,Completed - Waiting Announcement
C00728,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00728,B090,Tes Akademik,2026-01-18,2026-01-19,Pass
C00728,B090,Tes TPA,2026-01-23,2026-01-24,Pass
C00728,B090,Tes English,2026-01-31,2026-02-01,Pass
C00728,B090,Tes Kesehatan,2026-02-07,2026-02-08,Pass
C00728,B090,Wawancara HR,2026-02-14,2026-02-15,Fail
C00729,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00729,B092,Tes Akademik,2026-09-11,2026-09-12,Pass
C00729,B092,Tes TPA,2026-09-17,2026-09-18,Pass
C00729,B092,Tes English,2026-09-23,2026-09-24,Completed - Waiting Announcement
C00730,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C00731,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00731,B092,Tes Akademik,2026-09-13,2026-09-14,Pass
C00731,B092,Tes TPA,2026-09-20,2026-09-21,Pass
C00731,B092,Tes English,2026-09-26,2026-09-27,Completed - Waiting Announcement
C00732,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00732,B092,Tes Akademik,2026-09-11,2026-09-12,Pass
C00732,B092,Tes TPA,2026-09-16,2026-09-17,Pass
C00732,B092,Tes English,2026-09-21,2026-09-22,Completed - Waiting Announcement
C00733,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00733,B090,Tes Akademik,2026-01-17,2026-01-18,Pass
C00733,B090,Tes TPA,2026-01-24,2026-01-25,Pass
C00733,B090,Tes English,2026-01-30,2026-01-31,Pass
C00733,B090,Tes Kesehatan,2026-02-05,2026-02-06,Pass
C00733,B090,Wawancara HR,2026-02-13,2026-02-14,Pass
C00734,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00734,B092,Tes Akademik,2026-09-12,2026-09-13,Pass
C00734,B092,Tes TPA,2026-09-20,2026-09-21,Pass
C00734,B092,Tes English,2026-09-26,2026-09-27,Completed - Waiting Announcement
C00735,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00735,B091,Tes Akademik,2026-05-11,2026-05-12,Pass
C00735,B091,Tes TPA,2026-05-16,2026-05-17,Pass
C00735,B091,Tes English,2026-05-21,2026-05-22,Pass
C00735,B091,Tes Kesehatan,2026-05-29,2026-05-30,Pass
C00735,B091,Wawancara HR,2026-06-03,2026-06-04,Pass
C00736,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00736,B091,Tes Akademik,2026-05-10,2026-05-11,Pass
C00736,B091,Tes TPA,2026-05-16,2026-05-17,Pass
C00736,B091,Tes English,2026-05-21,2026-05-22,Pass
C00736,B091,Tes Kesehatan,2026-05-29,2026-05-30,Pass
C00736,B091,Wawancara HR,2026-06-04,2026-06-05,Pass
C00737,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00737,B091,Tes Akademik,2026-05-13,2026-05-14,Pass
C00737,B091,Tes TPA,2026-05-19,2026-05-20,Pass
C00737,B091,Tes English,2026-05-24,2026-05-25,Pass
C00737,B091,Tes Kesehatan,2026-06-01,2026-06-02,Pass
C00737,B091,Wawancara HR,2026-06-09,2026-06-10,Pass
C00738,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00738,B091,Tes Akademik,2026-05-10,2026-05-11,Pass
C00738,B091,Tes TPA,2026-05-15,2026-05-16,Pass
C00738,B091,Tes English,2026-05-22,2026-05-23,Pass
C00738,B091,Tes Kesehatan,2026-05-29,2026-05-30,Pass
C00738,B091,Wawancara HR,2026-06-05,2026-06-06,Pass
C00739,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00739,B092,Tes Akademik,2026-09-12,2026-09-13,Pass
C00739,B092,Tes TPA,2026-09-17,2026-09-18,Pass
C00739,B092,Tes English,2026-09-24,2026-09-25,Completed - Waiting Announcement
C00740,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C00741,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00741,B092,Tes Akademik,2026-09-12,2026-09-13,Pass
C00741,B092,Tes TPA,2026-09-17,2026-09-18,Pass
C00741,B092,Tes English,2026-09-23,2026-09-24,Completed - Waiting Announcement
C00742,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00742,B090,Tes Akademik,2026-01-18,2026-01-19,Pass
C00742,B090,Tes TPA,2026-01-24,2026-01-25,Pass
C00742,B090,Tes English,2026-01-30,2026-01-31,Pass
C00742,B090,Tes Kesehatan,2026-02-06,2026-02-07,Pass
C00742,B090,Wawancara HR,2026-02-14,2026-02-15,Fail
C00743,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00743,B091,Tes Akademik,2026-05-13,2026-05-14,Pass
C00743,B091,Tes TPA,2026-05-18,2026-05-19,Pass
C00743,B091,Tes English,2026-05-25,2026-05-26,Pass
C00743,B091,Tes Kesehatan,2026-06-01,2026-06-02,Pass
C00743,B091,Wawancara HR,2026-06-06,2026-06-07,Pass
C00744,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00744,B091,Tes Akademik,2026-05-11,2026-05-12,Fail
C00745,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00745,B092,Tes Akademik,2026-09-12,2026-09-13,Pass
C00745,B092,Tes TPA,2026-09-18,2026-09-19,Pass
C00745,B092,Tes English,2026-09-24,2026-09-25,Completed - Waiting Announcement
C00746,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Fail
C00747,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00747,B091,Tes Akademik,2026-05-11,2026-05-12,Pass
C00747,B091,Tes TPA,2026-05-19,2026-05-20,Pass
C00747,B091,Tes English,2026-05-24,2026-05-25,Pass
C00747,B091,Tes Kesehatan,2026-05-29,2026-05-30,Fail
C00748,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00748,B092,Tes Akademik,2026-09-12,2026-09-13,Pass
C00748,B092,Tes TPA,2026-09-19,2026-09-20,Pass
C00748,B092,Tes English,2026-09-26,2026-09-27,Completed - Waiting Announcement
C00749,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00749,B090,Tes Akademik,2026-01-18,2026-01-19,Pass
C00749,B090,Tes TPA,2026-01-24,2026-01-25,Pass
C00749,B090,Tes English,2026-01-31,2026-02-01,Fail
C00750,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00750,B092,Tes Akademik,2026-09-12,2026-09-13,Pass
C00750,B092,Tes TPA,2026-09-17,2026-09-18,Pass
C00750,B092,Tes English,2026-09-24,2026-09-25,Completed - Waiting Announcement
C00751,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00751,B091,Tes Akademik,2026-05-12,2026-05-13,Fail
C00752,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00752,B090,Tes Akademik,2026-01-16,2026-01-17,Fail
C00753,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00753,B091,Tes Akademik,2026-05-11,2026-05-12,Fail
C00754,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00754,B091,Tes Akademik,2026-05-10,2026-05-11,Pass
C00754,B091,Tes TPA,2026-05-17,2026-05-18,Pass
C00754,B091,Tes English,2026-05-25,2026-05-26,Pass
C00754,B091,Tes Kesehatan,2026-05-31,2026-06-01,Pass
C00754,B091,Wawancara HR,2026-06-05,2026-06-06,Pass
C00755,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Fail
C00756,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00756,B090,Tes Akademik,2026-01-17,2026-01-18,Pass
C00756,B090,Tes TPA,2026-01-24,2026-01-25,Pass
C00756,B090,Tes English,2026-01-31,2026-02-01,Pass
C00756,B090,Tes Kesehatan,2026-02-07,2026-02-08,Pass
C00756,B090,Wawancara HR,2026-02-13,2026-02-14,Pass
C00757,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00757,B090,Tes Akademik,2026-01-18,2026-01-19,Pass
C00757,B090,Tes TPA,2026-01-24,2026-01-25,Pass
C00757,B090,Tes English,2026-01-29,2026-01-30,Fail
C00758,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00758,B090,Tes Akademik,2026-01-18,2026-01-19,Pass
C00758,B090,Tes TPA,2026-01-25,2026-01-26,Pass
C00758,B090,Tes English,2026-01-31,2026-02-01,Pass
C00758,B090,Tes Kesehatan,2026-02-06,2026-02-07,Pass
C00758,B090,Wawancara HR,2026-02-13,2026-02-14,Pass
C00759,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00759,B092,Tes Akademik,2026-09-10,2026-09-11,Pass
C00759,B092,Tes TPA,2026-09-18,2026-09-19,Pass
C00759,B092,Tes English,2026-09-25,2026-09-26,Completed - Waiting Announcement
C00760,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C00761,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C00762,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C00763,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C00764,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C00765,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C00766,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00766,B091,Tes Akademik,2026-05-13,2026-05-14,Pass
C00766,B091,Tes TPA,2026-05-18,2026-05-19,Pass
C00766,B091,Tes English,2026-05-26,2026-05-27,Pass
C00766,B091,Tes Kesehatan,2026-06-03,2026-06-04,Pass
C00766,B091,Wawancara HR,2026-06-10,2026-06-11,Fail
C00767,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00767,B092,Tes Akademik,2026-09-13,2026-09-14,Pass
C00767,B092,Tes TPA,2026-09-18,2026-09-19,Pass
C00767,B092,Tes English,2026-09-25,2026-09-26,Completed - Waiting Announcement
C00768,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C00769,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C00770,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C00771,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00771,B092,Tes Akademik,2026-09-13,2026-09-14,Pass
C00771,B092,Tes TPA,2026-09-20,2026-09-21,Pass
C00771,B092,Tes English,2026-09-28,2026-09-29,Completed - Waiting Announcement
C00772,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C00773,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00773,B092,Tes Akademik,2026-09-13,2026-09-14,Pass
C00773,B092,Tes TPA,2026-09-21,2026-09-22,Pass
C00773,B092,Tes English,2026-09-28,2026-09-29,Completed - Waiting Announcement
C00774,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C00775,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00775,B091,Tes Akademik,2026-05-10,2026-05-11,Pass
C00775,B091,Tes TPA,2026-05-16,2026-05-17,Pass
C00775,B091,Tes English,2026-05-24,2026-05-25,Pass
C00775,B091,Tes Kesehatan,2026-05-31,2026-06-01,Pass
C00775,B091,Wawancara HR,2026-06-08,2026-06-09,Pass
C00776,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00776,B092,Tes Akademik,2026-09-13,2026-09-14,Pass
C00776,B092,Tes TPA,2026-09-18,2026-09-19,Pass
C00776,B092,Tes English,2026-09-25,2026-09-26,Completed - Waiting Announcement
C00777,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00777,B090,Tes Akademik,2026-01-18,2026-01-19,Pass
C00777,B090,Tes TPA,2026-01-23,2026-01-24,Pass
C00777,B090,Tes English,2026-01-28,2026-01-29,Pass
C00777,B090,Tes Kesehatan,2026-02-03,2026-02-04,Pass
C00777,B090,Wawancara HR,2026-02-09,2026-02-10,Pass
C00778,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C00779,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00779,B090,Tes Akademik,2026-01-17,2026-01-18,Pass
C00779,B090,Tes TPA,2026-01-24,2026-01-25,Pass
C00779,B090,Tes English,2026-01-29,2026-01-30,Pass
C00779,B090,Tes Kesehatan,2026-02-04,2026-02-05,Pass
C00779,B090,Wawancara HR,2026-02-10,2026-02-11,Pass
C00780,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00780,B092,Tes Akademik,2026-09-12,2026-09-13,Pass
C00780,B092,Tes TPA,2026-09-19,2026-09-20,Pass
C00780,B092,Tes English,2026-09-26,2026-09-27,Completed - Waiting Announcement
C00781,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00781,B090,Tes Akademik,2026-01-17,2026-01-18,Pass
C00781,B090,Tes TPA,2026-01-25,2026-01-26,Pass
C00781,B090,Tes English,2026-01-31,2026-02-01,Fail
C00782,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00782,B091,Tes Akademik,2026-05-11,2026-05-12,Pass
C00782,B091,Tes TPA,2026-05-16,2026-05-17,Pass
C00782,B091,Tes English,2026-05-21,2026-05-22,Pass
C00782,B091,Tes Kesehatan,2026-05-27,2026-05-28,Pass
C00782,B091,Wawancara HR,2026-06-04,2026-06-05,Pass
C00783,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00783,B091,Tes Akademik,2026-05-12,2026-05-13,Pass
C00783,B091,Tes TPA,2026-05-19,2026-05-20,Fail
C00784,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C00785,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00785,B092,Tes Akademik,2026-09-11,2026-09-12,Pass
C00785,B092,Tes TPA,2026-09-18,2026-09-19,Pass
C00785,B092,Tes English,2026-09-24,2026-09-25,Completed - Waiting Announcement
C00786,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C00787,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00787,B091,Tes Akademik,2026-05-10,2026-05-11,Pass
C00787,B091,Tes TPA,2026-05-18,2026-05-19,Pass
C00787,B091,Tes English,2026-05-23,2026-05-24,Pass
C00787,B091,Tes Kesehatan,2026-05-28,2026-05-29,Pass
C00787,B091,Wawancara HR,2026-06-04,2026-06-05,Pass
C00788,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00788,B091,Tes Akademik,2026-05-10,2026-05-11,Pass
C00788,B091,Tes TPA,2026-05-16,2026-05-17,Pass
C00788,B091,Tes English,2026-05-22,2026-05-23,Fail
C00789,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00789,B091,Tes Akademik,2026-05-12,2026-05-13,Pass
C00789,B091,Tes TPA,2026-05-19,2026-05-20,Pass
C00789,B091,Tes English,2026-05-25,2026-05-26,Pass
C00789,B091,Tes Kesehatan,2026-05-30,2026-05-31,Pass
C00789,B091,Wawancara HR,2026-06-04,2026-06-05,Pass
C00790,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00790,B090,Tes Akademik,2026-01-15,2026-01-16,Pass
C00790,B090,Tes TPA,2026-01-20,2026-01-21,Pass
C00790,B090,Tes English,2026-01-28,2026-01-29,Pass
C00790,B090,Tes Kesehatan,2026-02-03,2026-02-04,Pass
C00790,B090,Wawancara HR,2026-02-08,2026-02-09,Pass
C00791,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C00792,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Fail
C00793,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C00794,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00794,B092,Tes Akademik,2026-09-12,2026-09-13,Pass
C00794,B092,Tes TPA,2026-09-17,2026-09-18,Pass
C00794,B092,Tes English,2026-09-25,2026-09-26,Completed - Waiting Announcement
C00795,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00795,B090,Tes Akademik,2026-01-15,2026-01-16,Pass
C00795,B090,Tes TPA,2026-01-23,2026-01-24,Pass
C00795,B090,Tes English,2026-01-30,2026-01-31,Pass
C00795,B090,Tes Kesehatan,2026-02-06,2026-02-07,Pass
C00795,B090,Wawancara HR,2026-02-14,2026-02-15,Pass
C00796,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00796,B091,Tes Akademik,2026-05-11,2026-05-12,Pass
C00796,B091,Tes TPA,2026-05-19,2026-05-20,Pass
C00796,B091,Tes English,2026-05-26,2026-05-27,Pass
C00796,B091,Tes Kesehatan,2026-06-03,2026-06-04,Pass
C00796,B091,Wawancara HR,2026-06-11,2026-06-12,Pass
C00797,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00797,B090,Tes Akademik,2026-01-15,2026-01-16,Pass
C00797,B090,Tes TPA,2026-01-21,2026-01-22,Pass
C00797,B090,Tes English,2026-01-27,2026-01-28,Pass
C00797,B090,Tes Kesehatan,2026-02-04,2026-02-05,Pass
C00797,B090,Wawancara HR,2026-02-12,2026-02-13,Pass
C00798,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00798,B091,Tes Akademik,2026-05-12,2026-05-13,Pass
C00798,B091,Tes TPA,2026-05-20,2026-05-21,Pass
C00798,B091,Tes English,2026-05-28,2026-05-29,Pass
C00798,B091,Tes Kesehatan,2026-06-04,2026-06-05,Pass
C00798,B091,Wawancara HR,2026-06-12,2026-06-13,Pass
C00799,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C00800,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00800,B091,Tes Akademik,2026-05-10,2026-05-11,Pass
C00800,B091,Tes TPA,2026-05-15,2026-05-16,Pass
C00800,B091,Tes English,2026-05-23,2026-05-24,Pass
C00800,B091,Tes Kesehatan,2026-05-29,2026-05-30,Pass
C00800,B091,Wawancara HR,2026-06-05,2026-06-06,Pass
C00801,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00801,B090,Tes Akademik,2026-01-18,2026-01-19,Pass
C00801,B090,Tes TPA,2026-01-24,2026-01-25,Pass
C00801,B090,Tes English,2026-02-01,2026-02-02,Pass
C00801,B090,Tes Kesehatan,2026-02-08,2026-02-09,Pass
C00801,B090,Wawancara HR,2026-02-13,2026-02-14,Pass
C00802,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00802,B090,Tes Akademik,2026-01-15,2026-01-16,Pass
C00802,B090,Tes TPA,2026-01-22,2026-01-23,Pass
C00802,B090,Tes English,2026-01-30,2026-01-31,Pass
C00802,B090,Tes Kesehatan,2026-02-04,2026-02-05,Pass
C00802,B090,Wawancara HR,2026-02-11,2026-02-12,Pass
C00803,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00803,B090,Tes Akademik,2026-01-18,2026-01-19,Pass
C00803,B090,Tes TPA,2026-01-23,2026-01-24,Pass
C00803,B090,Tes English,2026-01-31,2026-02-01,Pass
C00803,B090,Tes Kesehatan,2026-02-08,2026-02-09,Pass
C00803,B090,Wawancara HR,2026-02-14,2026-02-15,Pass
C00804,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00804,B092,Tes Akademik,2026-09-13,2026-09-14,Pass
C00804,B092,Tes TPA,2026-09-20,2026-09-21,Pass
C00804,B092,Tes English,2026-09-27,2026-09-28,Completed - Waiting Announcement
C00805,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C00806,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00806,B091,Tes Akademik,2026-05-12,2026-05-13,Pass
C00806,B091,Tes TPA,2026-05-17,2026-05-18,Pass
C00806,B091,Tes English,2026-05-24,2026-05-25,Pass
C00806,B091,Tes Kesehatan,2026-06-01,2026-06-02,Pass
C00806,B091,Wawancara HR,2026-06-08,2026-06-09,Fail
C00807,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C00808,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00808,B090,Tes Akademik,2026-01-17,2026-01-18,Pass
C00808,B090,Tes TPA,2026-01-22,2026-01-23,Pass
C00808,B090,Tes English,2026-01-27,2026-01-28,Fail
C00809,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
