pasca_id,pendaftaran_id,kandidat_id,profesi_id,gelombang_id,tahap_kode,urutan,tanggal_mulai,tanggal_selesai,status,progres,pemilik_proses,sistem_sumber
13420,REG0059647,47018,F00095,G2023-081,pembidangan,10,2023-12-09,2023-12-09,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13421,REG0059647,47018,F00095,G2023-081,ojt,11,2023-12-14,2024-06-11,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13422,REG0059647,47018,F00095,G2023-081,ujian_ojt,12,2024-06-17,2024-06-17,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13423,REG0059647,47018,F00095,G2023-081,sk_penempatan,13,2024-07-06,2024-07-06,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13424,REG0059648,47019,F00078,G2022-080,pengumuman_akhir,7,2023-05-19,2023-05-19,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13425,REG0059648,47019,F00078,G2022-080,ttd_kontrak,8,2023-05-29,2023-05-29,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13426,REG0059648,47019,F00078,G2022-080,samapta,9,2023-06-26,2023-06-26,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13427,REG0059648,47019,F00078,G2022-080,pembidangan,10,2023-07-03,2023-07-03,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13428,REG0059648,47019,F00078,G2022-080,ojt,11,2023-07-08,2024-01-04,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13429,REG0059648,47019,F00078,G2022-080,ujian_ojt,12,2024-01-12,2024-01-12,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13430,REG0059648,47019,F00078,G2022-080,sk_penempatan,13,2024-01-29,2024-01-29,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13431,REG0059654,47024,F00006,G2019-070,pengumuman_akhir,7,2019-12-17,2019-12-17,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13432,REG0059654,47024,F00006,G2019-070,ttd_kontrak,8,2019-12-28,2019-12-28,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13433,REG0059654,47024,F00006,G2019-070,samapta,9,2020-01-20,2020-01-20,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13434,REG0059654,47024,F00006,G2019-070,pembidangan,10,2020-01-31,2020-01-31,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13435,REG0059654,47024,F00006,G2019-070,ojt,11,2020-02-05,2020-08-03,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13436,REG0059654,47024,F00006,G2019-070,ujian_ojt,12,2020-08-17,2020-08-17,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13437,REG0059654,47024,F00006,G2019-070,sk_penempatan,13,2020-08-28,2020-08-28,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13438,REG0059667,47034,F00127,G2023-081,pengumuman_akhir,7,2023-10-25,2023-10-25,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13439,REG0059667,47034,F00127,G2023-081,ttd_kontrak,8,2023-11-09,2023-11-09,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13440,REG0059667,47034,F00127,G2023-081,samapta,9,2023-11-25,2023-11-25,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13441,REG0059667,47034,F00127,G2023-081,pembidangan,10,2023-12-09,2023-12-09,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13442,REG0059667,47034,F00127,G2023-081,ojt,11,2023-12-14,2024-06-11,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13443,REG0059667,47034,F00127,G2023-081,ujian_ojt,12,2024-06-16,2024-06-16,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13444,REG0059667,47034,F00127,G2023-081,sk_penempatan,13,2024-07-06,2024-07-06,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13445,REG0059697,47053,F00212,G2025-091,pengumuman_akhir,7,2026-02-13,2026-02-13,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13446,REG0059697,47053,F00212,G2025-091,ttd_kontrak,8,2026-02-26,2026-02-26,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13447,REG0059697,47053,F00212,G2025-091,samapta,9,2026-03-28,2026-03-28,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13448,REG0059697,47053,F00212,G2025-091,pembidangan,10,2026-03-30,2026-03-30,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13449,REG0059697,47053,F00212,G2025-091,ojt,11,2026-04-04,2026-10-01,BERJALAN,0.9111,PUSDIKLAT,aplikasi Pusdiklat
13450,REG0059698,47054,F00153,G2023-086,pengumuman_akhir,7,2024-03-18,2024-03-18,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13451,REG0059698,47054,F00153,G2023-086,ttd_kontrak,8,2024-04-04,2024-04-04,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13452,REG0059698,47054,F00153,G2023-086,samapta,9,2024-04-30,2024-04-30,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13453,REG0059698,47054,F00153,G2023-086,pembidangan,10,2024-05-02,2024-05-02,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13454,REG0059698,47054,F00153,G2023-086,ojt,11,2024-05-07,2024-11-03,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13455,REG0059698,47054,F00153,G2023-086,ujian_ojt,12,2024-11-15,2024-11-15,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13456,REG0059698,47054,F00153,G2023-086,sk_penempatan,13,2024-11-28,2024-11-28,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13457,REG0059727,47075,F00164,G2024-087,pengumuman_akhir,7,2024-08-24,2024-08-24,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13458,REG0059727,47075,F00164,G2024-087,ttd_kontrak,8,2024-09-13,2024-09-13,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13459,REG0059727,47075,F00164,G2024-087,samapta,9,2024-09-26,2024-09-26,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13460,REG0059727,47075,F00164,G2024-087,pembidangan,10,2024-10-08,2024-10-08,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13461,REG0059727,47075,F00164,G2024-087,ojt,11,2024-10-13,2025-04-11,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13462,REG0059727,47075,F00164,G2024-087,ujian_ojt,12,2025-04-24,2025-04-24,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13463,REG0059727,47075,F00164,G2024-087,sk_penempatan,13,2025-05-06,2025-05-06,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13464,REG0059734,47080,F00059,G2020-074,pengumuman_akhir,7,2021-06-03,2021-06-03,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13465,REG0059734,47080,F00059,G2020-074,ttd_kontrak,8,2021-06-19,2021-06-19,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13466,REG0059734,47080,F00059,G2020-074,samapta,9,2021-07-05,2021-07-05,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13467,REG0059734,47080,F00059,G2020-074,pembidangan,10,2021-07-18,2021-07-18,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13468,REG0059734,47080,F00059,G2020-074,ojt,11,2021-07-23,2022-01-19,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13469,REG0059734,47080,F00059,G2020-074,ujian_ojt,12,2022-02-03,2022-02-03,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13470,REG0059734,47080,F00059,G2020-074,sk_penempatan,13,2022-02-13,2022-02-13,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13471,REG0059755,47095,F00161,G2023-086,pengumuman_akhir,7,2024-03-18,2024-03-18,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13472,REG0059755,47095,F00161,G2023-086,ttd_kontrak,8,2024-04-04,2024-04-04,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13473,REG0059755,47095,F00161,G2023-086,samapta,9,2024-04-20,2024-04-20,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13474,REG0059755,47095,F00161,G2023-086,pembidangan,10,2024-05-02,2024-05-02,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13475,REG0059755,47095,F00161,G2023-086,ojt,11,2024-05-07,2024-11-03,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13476,REG0059755,47095,F00161,G2023-086,ujian_ojt,12,2024-11-12,2024-11-12,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13477,REG0059755,47095,F00161,G2023-086,sk_penempatan,13,2024-11-28,2024-11-28,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13478,REG0059835,47156,F00183,G2024-088,pengumuman_akhir,7,2025-01-17,2025-01-17,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13479,REG0059835,47156,F00183,G2024-088,ttd_kontrak,8,2025-01-30,2025-01-30,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13480,REG0059835,47156,F00183,G2024-088,samapta,9,2025-03-02,2025-03-02,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13481,REG0059835,47156,F00183,G2024-088,pembidangan,10,2025-03-03,2025-03-03,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13482,REG0059835,47156,F00183,G2024-088,ojt,11,2025-03-08,2025-09-04,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13483,REG0059835,47156,F00183,G2024-088,ujian_ojt,12,2025-09-15,2025-09-15,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13484,REG0059835,47156,F00183,G2024-088,sk_penempatan,13,2025-09-29,2025-09-29,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13485,REG0059859,47178,F00036,G2019-072,pengumuman_akhir,7,2020-02-12,2020-02-12,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13486,REG0059859,47178,F00036,G2019-072,ttd_kontrak,8,2020-02-22,2020-02-22,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13487,REG0059859,47178,F00036,G2019-072,samapta,9,2020-03-24,2020-03-24,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13488,REG0059859,47178,F00036,G2019-072,pembidangan,10,2020-03-28,2020-03-28,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13489,REG0059859,47178,F00036,G2019-072,ojt,11,2020-04-02,2020-09-29,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13490,REG0059859,47178,F00036,G2019-072,ujian_ojt,12,2020-10-05,2020-10-05,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13491,REG0059859,47178,F00036,G2019-072,sk_penempatan,13,2020-10-24,2020-10-24,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13492,REG0059862,47180,F00171,G2024-087,pengumuman_akhir,7,2024-08-24,2024-08-24,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13493,REG0059862,47180,F00171,G2024-087,ttd_kontrak,8,2024-09-08,2024-09-08,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13494,REG0059862,47180,F00171,G2024-087,samapta,9,2024-09-27,2024-09-27,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13495,REG0059862,47180,F00171,G2024-087,pembidangan,10,2024-10-08,2024-10-08,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13496,REG0059862,47180,F00171,G2024-087,ojt,11,2024-10-13,2025-04-11,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13497,REG0059862,47180,F00171,G2024-087,ujian_ojt,12,2025-04-20,2025-04-20,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13498,REG0059862,47180,F00171,G2024-087,sk_penempatan,13,2025-05-06,2025-05-06,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13499,REG0059874,47190,F00217,G2025-092,pengumuman_akhir,7,2026-02-27,2026-02-27,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13500,REG0059874,47190,F00217,G2025-092,ttd_kontrak,8,2026-03-11,2026-03-11,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13501,REG0059874,47190,F00217,G2025-092,samapta,9,2026-04-11,2026-04-11,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13502,REG0059874,47190,F00217,G2025-092,pembidangan,10,2026-04-13,2026-04-13,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13503,REG0059874,47190,F00217,G2025-092,ojt,11,2026-04-18,2026-10-15,BERJALAN,0.8333,PUSDIKLAT,aplikasi Pusdiklat
13504,REG0059876,47191,F00182,G2024-088,pengumuman_akhir,7,2025-01-17,2025-01-17,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13505,REG0059876,47191,F00182,G2024-088,ttd_kontrak,8,2025-02-06,2025-02-06,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13506,REG0059876,47191,F00182,G2024-088,samapta,9,2025-02-18,2025-02-18,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13507,REG0059876,47191,F00182,G2024-088,pembidangan,10,2025-03-03,2025-03-03,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13508,REG0059876,47191,F00182,G2024-088,ojt,11,2025-03-08,2025-09-04,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13509,REG0059876,47191,F00182,G2024-088,ujian_ojt,12,2025-09-15,2025-09-15,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13510,REG0059876,47191,F00182,G2024-088,sk_penempatan,13,2025-09-29,2025-09-29,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13511,REG0059905,47213,F00140,G2023-086,pengumuman_akhir,7,2024-03-18,2024-03-18,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13512,REG0059905,47213,F00140,G2023-086,ttd_kontrak,8,2024-04-07,2024-04-07,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13513,REG0059905,47213,F00140,G2023-086,samapta,9,2024-04-22,2024-04-22,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13514,REG0059905,47213,F00140,G2023-086,pembidangan,10,2024-05-02,2024-05-02,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13515,REG0059905,47213,F00140,G2023-086,ojt,11,2024-05-07,2024-11-03,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13516,REG0059905,47213,F00140,G2023-086,ujian_ojt,12,2024-11-14,2024-11-14,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13517,REG0059905,47213,F00140,G2023-086,sk_penempatan,13,2024-11-28,2024-11-28,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13518,REG0059959,47259,F00165,G2024-087,pengumuman_akhir,7,2024-08-24,2024-08-24,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13519,REG0059959,47259,F00165,G2024-087,ttd_kontrak,8,2024-09-13,2024-09-13,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13520,REG0059959,47259,F00165,G2024-087,samapta,9,2024-10-06,2024-10-06,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13521,REG0059959,47259,F00165,G2024-087,pembidangan,10,2024-10-08,2024-10-08,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13522,REG0059959,47259,F00165,G2024-087,ojt,11,2024-10-13,2025-04-11,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13523,REG0059959,47259,F00165,G2024-087,ujian_ojt,12,2025-04-20,2025-04-20,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13524,REG0059959,47259,F00165,G2024-087,sk_penempatan,13,2025-05-06,2025-05-06,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13525,REG0059971,47267,F00219,G2025-092,pengumuman_akhir,7,2026-02-27,2026-02-27,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13526,REG0059971,47267,F00219,G2025-092,ttd_kontrak,8,2026-03-14,2026-03-14,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13527,REG0059971,47267,F00219,G2025-092,samapta,9,2026-04-07,2026-04-07,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13528,REG0059971,47267,F00219,G2025-092,pembidangan,10,2026-04-13,2026-04-13,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13529,REG0059971,47267,F00219,G2025-092,ojt,11,2026-04-18,2026-10-15,BERJALAN,0.8333,PUSDIKLAT,aplikasi Pusdiklat
13530,REG0059987,47278,F00133,G2023-082,pengumuman_akhir,7,2023-12-09,2023-12-09,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13531,REG0059987,47278,F00133,G2023-082,ttd_kontrak,8,2023-12-24,2023-12-24,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13532,REG0059987,47278,F00133,G2023-082,samapta,9,2024-01-15,2024-01-15,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13533,REG0059987,47278,F00133,G2023-082,pembidangan,10,2024-01-23,2024-01-23,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13534,REG0059987,47278,F00133,G2023-082,ojt,11,2024-01-28,2024-07-26,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13535,REG0059987,47278,F00133,G2023-082,ujian_ojt,12,2024-08-03,2024-08-03,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13536,REG0059987,47278,F00133,G2023-082,sk_penempatan,13,2024-08-20,2024-08-20,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13537,REG0060023,47305,F00196,G2025-091,pengumuman_akhir,7,2026-02-13,2026-02-13,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13538,REG0060023,47305,F00196,G2025-091,ttd_kontrak,8,2026-02-26,2026-02-26,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13539,REG0060023,47305,F00196,G2025-091,samapta,9,2026-03-16,2026-03-16,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13540,REG0060023,47305,F00196,G2025-091,pembidangan,10,2026-03-30,2026-03-30,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13541,REG0060023,47305,F00196,G2025-091,ojt,11,2026-04-04,2026-10-01,BERJALAN,0.9111,PUSDIKLAT,aplikasi Pusdiklat
13542,REG0060031,47312,F00086,G2023-081,pengumuman_akhir,7,2023-10-25,2023-10-25,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13543,REG0060031,47312,F00086,G2023-081,ttd_kontrak,8,2023-11-08,2023-11-08,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13544,REG0060031,47312,F00086,G2023-081,samapta,9,2023-11-25,2023-11-25,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13545,REG0060031,47312,F00086,G2023-081,pembidangan,10,2023-12-09,2023-12-09,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13546,REG0060031,47312,F00086,G2023-081,ojt,11,2023-12-14,2024-06-11,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13547,REG0060031,47312,F00086,G2023-081,ujian_ojt,12,2024-06-18,2024-06-18,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13548,REG0060031,47312,F00086,G2023-081,sk_penempatan,13,2024-07-06,2024-07-06,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13549,REG0060063,47340,F00136,G2023-082,pengumuman_akhir,7,2023-12-09,2023-12-09,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13550,REG0060063,47340,F00136,G2023-082,ttd_kontrak,8,2023-12-24,2023-12-24,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13551,REG0060063,47340,F00136,G2023-082,samapta,9,2024-01-20,2024-01-20,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13552,REG0060063,47340,F00136,G2023-082,pembidangan,10,2024-01-23,2024-01-23,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13553,REG0060063,47340,F00136,G2023-082,ojt,11,2024-01-28,2024-07-26,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13554,REG0060063,47340,F00136,G2023-082,ujian_ojt,12,2024-08-01,2024-08-01,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13555,REG0060063,47340,F00136,G2023-082,sk_penempatan,13,2024-08-20,2024-08-20,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13556,REG0060067,47341,F00189,G2025-091,pengumuman_akhir,7,2026-02-13,2026-02-13,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13557,REG0060067,47341,F00189,G2025-091,ttd_kontrak,8,2026-03-05,2026-03-05,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13558,REG0060067,47341,F00189,G2025-091,samapta,9,2026-03-16,2026-03-16,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13559,REG0060067,47341,F00189,G2025-091,pembidangan,10,2026-03-30,2026-03-30,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13560,REG0060067,47341,F00189,G2025-091,ojt,11,2026-04-04,2026-10-01,BERJALAN,0.9111,PUSDIKLAT,aplikasi Pusdiklat
13561,REG0060082,47354,F00152,G2023-086,pengumuman_akhir,7,2024-03-18,2024-03-18,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13562,REG0060082,47354,F00152,G2023-086,ttd_kontrak,8,2024-04-10,2024-04-10,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13563,REG0060082,47354,F00152,G2023-086,samapta,9,2024-04-27,2024-04-27,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13564,REG0060082,47354,F00152,G2023-086,pembidangan,10,2024-05-02,2024-05-02,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13565,REG0060082,47354,F00152,G2023-086,ojt,11,2024-05-07,2024-11-03,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13566,REG0060082,47354,F00152,G2023-086,ujian_ojt,12,2024-11-09,2024-11-09,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13567,REG0060082,47354,F00152,G2023-086,sk_penempatan,13,2024-11-28,2024-11-28,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13568,REG0060086,47358,F00161,G2023-086,pengumuman_akhir,7,2024-03-18,2024-03-18,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13569,REG0060086,47358,F00161,G2023-086,ttd_kontrak,8,2024-04-08,2024-04-08,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13570,REG0060086,47358,F00161,G2023-086,samapta,9,2024-04-18,2024-04-18,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13571,REG0060086,47358,F00161,G2023-086,pembidangan,10,2024-05-02,2024-05-02,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13572,REG0060086,47358,F00161,G2023-086,ojt,11,2024-05-07,2024-11-03,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13573,REG0060086,47358,F00161,G2023-086,ujian_ojt,12,2024-11-17,2024-11-17,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13574,REG0060086,47358,F00161,G2023-086,sk_penempatan,13,2024-11-28,2024-11-28,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13575,REG0060088,47359,F00075,G2022-079,pengumuman_akhir,7,2023-04-19,2023-04-19,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13576,REG0060088,47359,F00075,G2022-079,ttd_kontrak,8,2023-04-30,2023-04-30,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13577,REG0060088,47359,F00075,G2022-079,samapta,9,2023-05-27,2023-05-27,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13578,REG0060088,47359,F00075,G2022-079,pembidangan,10,2023-06-03,2023-06-03,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13579,REG0060088,47359,F00075,G2022-079,ojt,11,2023-06-08,2023-12-05,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13580,REG0060088,47359,F00075,G2022-079,ujian_ojt,12,2023-12-16,2023-12-16,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13581,REG0060088,47359,F00075,G2022-079,sk_penempatan,13,2023-12-30,2023-12-30,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13582,REG0060121,47384,F00129,G2023-082,pengumuman_akhir,7,2023-12-09,2023-12-09,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13583,REG0060121,47384,F00129,G2023-082,ttd_kontrak,8,2023-12-30,2023-12-30,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13584,REG0060121,47384,F00129,G2023-082,samapta,9,2024-01-11,2024-01-11,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13585,REG0060121,47384,F00129,G2023-082,pembidangan,10,2024-01-23,2024-01-23,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13586,REG0060121,47384,F00129,G2023-082,ojt,11,2024-01-28,2024-07-26,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13587,REG0060121,47384,F00129,G2023-082,ujian_ojt,12,2024-08-03,2024-08-03,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13588,REG0060121,47384,F00129,G2023-082,sk_penempatan,13,2024-08-20,2024-08-20,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13589,REG0060204,47453,F00031,G2019-071,pengumuman_akhir,7,2020-01-17,2020-01-17,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13590,REG0060204,47453,F00031,G2019-071,ttd_kontrak,8,2020-02-01,2020-02-01,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13591,REG0060204,47453,F00031,G2019-071,samapta,9,2020-02-28,2020-02-28,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13592,REG0060204,47453,F00031,G2019-071,pembidangan,10,2020-03-02,2020-03-02,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13593,REG0060204,47453,F00031,G2019-071,ojt,11,2020-03-07,2020-09-03,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13594,REG0060204,47453,F00031,G2019-071,ujian_ojt,12,2020-09-15,2020-09-15,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
13595,REG0060204,47453,F00031,G2019-071,sk_penempatan,13,2020-09-28,2020-09-28,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13596,REG0060213,47459,F00108,G2023-081,pengumuman_akhir,7,2023-10-25,2023-10-25,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13597,REG0060213,47459,F00108,G2023-081,ttd_kontrak,8,2023-11-04,2023-11-04,SELESAI,1.0,PLN_HTD,rekrutmen.pln.co.id
13598,REG0060213,47459,F00108,G2023-081,samapta,9,2023-12-08,2023-12-08,SELESAI,1.0,PUSDIKLAT,aplikasi Pusdiklat
